Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/ReturnMilltown.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Richmond.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RichCot.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Ricketts.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RidingHay.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RightsMan.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RoadBoston.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RoadCA.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Robertsons.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RockCradle.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RollGravel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RoseTree.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RossReel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ross_easy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RossReelHarmony.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RoundtheHorn.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Rufus.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RussianTwoStep.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Rustiana.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ryans.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SadieBackdoor.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SaintAnnes.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SaintAntoineHar.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SallyGal.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SaltyDogRag.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SandyBoys.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SandyRiverBelle.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SarahArm.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SarahArmHarm.abc", abc
